track_name	track_dur	annotator_name	S_f	S_o	S_u	lower_mean_seg_dur	lower_nsegs	lower_nsegs_per_label	lower_nunique_labels	upper_mean_seg_dur	upper_nsegs	upper_nsegs_per_label	upper_nunique_labels
135	116.102154	3	0.674962419489	0.575952562756	0.815079736747	9.6751795	12	"{u'a': 3, u'c': 1, u'd': 1, u""a'"": 4, u't': 1, u'Silence': 2}"	6	16.586021857	7	{u'A': 3, u'C': 1, u'T': 1, u'Silence': 2}	4
498	289.461882	2	0.673421046077	0.507637366088	1.0	6.73132211626	43	"{u'a': 6, u'c': 6, u'b': 6, u'e': 3, u'd': 6, u""a'"": 1, u'f': 3, u'h': 3, u'j': 1, u""c'"": 1, u'n': 1, u'g': 3, u""b'"": 1, u'Silence': 2}"	14	22.2651422308	13	"{u'A': 6, u'B': 3, u'Silence': 2, u""A'"": 1, u'N': 1}"	5
498	289.461882	7	0.615697128869	0.444770535198	1.0	6.57867913636	44	{u'a': 1, u'c': 7, u'b': 1, u'e': 7, u'd': 7, u'g': 3, u'f': 7, u'i': 3, u'h': 3, u'j': 3, u'Silence': 2}	11	22.2662986154	13	{u'A': 1, u'C': 3, u'B': 7, u'Silence': 2}	4
243	60.421224	16	0.770384505608	0.626524721851	1.0	6.0421224	10	"{u'a': 1, u'c': 1, u'b': 1, u'd': 1, u""d'"": 1, u""c'"": 1, u""b'"": 2, u'Silence': 2}"	8	12.084245	5	{u'A': 1, u'C': 1, u'B': 1, u'Silence': 2}	4
1146	395.990204	6	0.869496550007	0.769123305207	1.0	11.6467707353	34	"{u'a': 8, u'b': 19, u""a'"": 1, u""b''"": 1, u""b'"": 1, u'z': 2, u'Silence': 2}"	7	43.9989115556	9	{u'A': 2, u'Z': 2, u'B': 3, u'Silence': 2}	4
1146	395.990204	7	0.862536618741	0.75829836191	1.0	11.9997031212	33	"{u'a': 6, u'c': 20, u'b': 3, u""c'"": 1, u""c''"": 1, u'z': 2}"	6	43.9989115556	9	{u'A': 4, u'Z': 2, u'B': 3}	3
1421	624.378776	16	0.562306354963	0.418726095316	0.85573653627	6.86130516479	91	"{u'a': 15, u'c': 14, u'b': 25, u'e': 15, u'd': 14, u""a'"": 1, u""b'"": 3, u'z': 2, u'Silence': 2}"	9	32.8620408421	19	"{u'A': 1, u'Z': 2, u'B': 13, u'Silence': 2, u""B'"": 1}"	5
1595	223.451429	16	0.765521804408	0.620117720298	1.0	3.60405533869	62	"{u'a': 6, u'c': 3, u'b': 3, u'e': 5, u'd': 10, u'g': 5, u'f': 5, u'i': 6, u'h': 5, u""e'"": 5, u'j': 3, u""b'"": 1, u'k': 3, u'Silence': 2}"	14	11.7606015789	19	"{u'A': 3, u'C': 5, u'B': 5, u'D': 3, u""A'"": 1, u'Silence': 2}"	6
52	132.787664	3	0.51577157836	0.347501483491	1.0	7.3770925	18	"{u'a': 5, u'b': 4, u'e': 5, u'i': 1, u""b'"": 1, u'Silence': 2}"	6	16.5984579999	8	{u'I': 1, u'Silence': 2, u'V': 5}	3
52	132.787664	9	0.559905426062	0.388797677733	1.0	6.6391213	20	"{u'a': 1, u'c': 5, u'b': 1, u'e': 4, u'd': 5, u'f': 1, u""e'"": 1, u'Silence': 2}"	8	16.59780325	8	{u'A': 1, u'B': 5, u'Silence': 2}	3
514	364.464104	4	0.574814900192	0.552126907822	0.599447385053	14.0178501923	26	{u'a': 16, u'c': 1, u'b': 8, u'Silence': 1}	4	45.558012875	8	{u'A': 2, u'C': 1, u'B': 4, u'Silence': 1}	4
514	364.464104	6	0.765934748862	0.62065984611	1.0	7.28909563996	50	"{u'a': 8, u'c': 4, u'b': 6, u'e': 12, u'd': 4, u""b''"": 1, u'f': 12, u""b'"": 1, u'Silence': 2}"	9	45.556848	8	{u'A': 4, u'C': 1, u'B': 1, u'Silence': 2}	4
611	304.537347	2	0.712543451086	0.553450484746	1.0	6.76749662222	45	{u'a': 21, u'b': 21, u'Silence': 2, u'n': 1}	4	12.6890561667	24	{u'A': 21, u'Silence': 2, u'N': 1}	3
611	304.537347	3	0.619114019438	0.448345502926	1.0	6.62037710865	46	"{u'a': 18, u'b': 18, u""a'"": 3, u'i': 1, u'j': 1, u""b'"": 3, u'Silence': 2}"	7	25.3781123333	12	{u'A': 9, u'I': 1, u'Silence': 2}	3
587	195.33288	7	0.931832338164	0.87236523952	1.0	9.766644	20	{u'a': 1, u'c': 1, u'b': 1, u'e': 1, u'd': 3, u'g': 2, u'f': 8, u'i': 1, u'Silence': 2}	9	19.533288	10	{u'A': 1, u'C': 1, u'B': 2, u'E': 2, u'D': 1, u'F': 1, u'Silence': 2}	7
587	195.33288	9	0.896765993701	0.812852022853	1.0	8.138234125	24	"{u'a': 2, u'c': 1, u'b': 1, u'e': 1, u'd': 1, u""a'"": 1, u'f': 1, u'i': 2, u'h': 1, u""e'"": 3, u'g': 8, u'Silence': 2}"	12	21.7019576667	9	{u'A': 1, u'C': 1, u'B': 1, u'E': 2, u'D': 1, u'F': 1, u'Silence': 2}	7
803	122.4039	8	0.433084766397	0.276393232454	1.0	4.53347777778	27	{u'a': 6, u'c': 6, u'b': 6, u'd': 6, u'y': 1, u'Silence': 2}	6	13.6004332222	9	{u'A': 6, u'Y': 1, u'Silence': 2}	3
803	122.4039	9	0.693730450698	0.531077564404	1.0	8.1599712	15	{u'a': 1, u'c': 6, u'b': 6, u'Silence': 2}	4	13.5999521111	9	{u'A': 1, u'B': 6, u'Silence': 2}	3
1302	356.800363	4	0.622735989854	0.520330550325	0.775326851477	9.38948318421	38	"{u'a': 1, u'c': 4, u'b': 4, u'e': 6, u'd': 6, u""e'"": 2, u""c'"": 4, u""c''"": 7, u""b'"": 1, u'Silence': 1, u""d''"": 2}"	11	25.4857400714	14	{u'A': 2, u'C': 5, u'B': 4, u'D': 2, u'Silence': 1}	5
1302	356.800363	7	0.787005519465	0.72946058672	0.854407103903	9.38912215784	38	{u'a': 4, u'c': 18, u'b': 2, u'e': 4, u'd': 4, u'f': 4, u'silence': 1, u'Silence': 1}	8	19.8214802777	18	"{u'A': 2, u'C': 4, u'B': 9, u'D': 1, u""B'"": 1, u'Silence': 1}"	6
615	135.244536	7	0.601033698888	0.429627002745	1.0	6.14589972727	22	"{u'a': 2, u'c': 3, u'b': 3, u'e': 3, u'd': 4, u'g': 1, u'f': 2, u'h': 1, u""e'"": 1, u'Silence': 2}"	10	19.3156852857	7	{u'A': 1, u'C': 1, u'B': 3, u'Silence': 2}	4
615	135.244536	9	0.677073985373	0.625720982679	0.737609710565	9.660324	14	"{u'a': 2, u'c': 4, u'b': 3, u'e': 1, u'd': 1, u""d'"": 1, u'Silence': 2}"	7	19.320648	7	"{u'A': 1, u'C': 1, u'B': 2, u'Silence': 2, u""B'"": 1}"	5
669	152.57483	4	0.596966583708	0.42548279804	1.0	7.6287415	20	"{u'a': 8, u'c': 4, u'b': 4, u'i': 2, u""c'"": 1, u'Silence': 1}"	6	21.7964044286	7	{u'A': 4, u'B': 2, u'Silence': 1}	3
669	152.57483	8	0.753164018641	0.608479437884	0.988119664666	3.3903461332	45	"{u'a': 8, u'c': 4, u'b': 8, u'e': 4, u'd': 4, u'g': 2, u'f': 4, u'i': 2, u'h': 2, u'k': 1, u'j': 3, u""f'"": 1, u'Silence': 2}"	13	10.8975412142	14	{u'A': 4, u'C': 4, u'G': 2, u'F': 1, u'I': 1, u'Silence': 2}	6
1581	288.89474	6	0.680281937788	0.566891625398	0.850374899433	6.71848227902	43	"{u'a': 5, u'c': 4, u'b': 4, u'e': 2, u'd': 2, u'g': 3, u'f': 3, u'i': 4, u'h': 6, u'k': 1, u'j': 3, u'm': 1, u'o': 1, u'n': 1, u""j'"": 1, u'Silence': 2}"	16	20.6353385	14	"{u'A': 5, u'C': 2, u'B': 2, u'E': 1, u'D': 1, u""C'"": 1, u'Silence': 2}"	7
1483	574.584	6	1.0	1.0	1.0	9.12038092062	63	{u'a': 48, u'c': 6, u'b': 6, u'z': 1, u'Silence': 2}	5	41.0417142857	14	{u'A': 7, u'C': 1, u'B': 3, u'Z': 1, u'Silence': 2}	5
1483	574.584	4	0.976310255592	0.973595251538	0.979040444315	9.12038061903	63	"{u'a': 1, u'c': 1, u'b': 7, u'd': 4, u""d'"": 4, u""d'''"": 26, u""b'"": 1, u'z': 1, u""d''''"": 6, u'Silence': 1, u""d''"": 11}"	11	44.1987676923	13	{u'A': 1, u'C': 3, u'B': 2, u'E': 1, u'D': 2, u'G': 1, u'F': 1, u'Z': 1, u'Silence': 1}	9
1351	459.988684999	4	0.82490195812	0.791930390839	0.860738303345	8.67903175468	53	"{u'a': 3, u'c': 14, u'b': 2, u'd': 13, u""d'"": 1, u""c'"": 18, u'z': 1, u'Silence': 1}"	8	35.3837451538	13	{u'A': 1, u'C': 4, u'B': 3, u'D': 3, u'Z': 1, u'Silence': 1}	6
1351	459.988684999	6	1.0	1.0	1.0	8.36298323633	55	{u'a': 3, u'c': 30, u'b': 2, u'e': 1, u'd': 16, u'z': 1, u'Silence': 2}	7	22.99820415	20	{u'A': 1, u'C': 7, u'B': 1, u'E': 1, u'D': 7, u'Z': 1, u'Silence': 2}	7
726	242.57814	4	0.743991933706	0.610518677053	0.952154557366	5.64123348837	43	"{u'a': 2, u'c': 3, u'b': 1, u'e': 1, u'd': 1, u""a'"": 3, u'f': 1, u'i': 1, u""d'"": 6, u""e'"": 1, u""c'"": 2, u""g'"": 1, u'g': 6, u""b'"": 2, u""e'''"": 4, u'h': 2, u""e''"": 1, u""h'"": 2, u'Silence': 1, u""d''"": 2}"	20	34.6532911429	7	{u'A': 1, u'C': 1, u'B': 1, u'E': 1, u'D': 1, u'F': 1, u'Silence': 1}	7
726	242.57814	6	0.807375815235	0.748392368662	0.876452101799	5.51313954545	44	"{u'a': 26, u'c': 2, u'b': 3, u'e': 1, u'd': 1, u""a'"": 3, u'f': 1, u""e'"": 1, u""g'"": 1, u'g': 2, u""e''"": 1, u'Silence': 2}"	12	24.2578142	10	"{u'A': 4, u'C': 1, u'B': 1, u'E': 1, u""A'"": 1, u'Silence': 2}"	6
1330	179.873764	4	0.907842002743	0.880618481625	0.936802398664	8.99368815	20	"{u'a': 1, u'c': 3, u'b': 6, u""b''"": 4, u""c'"": 1, u""b'"": 3, u'z': 1, u'Silence': 1}"	8	14.9894803333	12	{u'A': 1, u'C': 3, u'B': 3, u'E': 1, u'D': 2, u'Z': 1, u'Silence': 1}	7
1330	179.873764	7	0.930912389467	0.907464173153	0.955604517374	9.46457584211	19	"{u'a': 9, u'c': 3, u'b': 4, u""c'"": 2, u'z': 1}"	5	12.8447813571	14	"{u'A': 6, u'C': 3, u'B': 3, u""C'"": 1, u'Z': 1}"	5
1002	408.021723	7	0.528129178001	0.38990665404	0.818172685862	12.7502040313	32	{u'a': 12, u'c': 9, u'b': 9, u'z': 2}	4	40.8006529	10	{u'A': 1, u'Z': 2, u'B': 7}	3
1002	408.021723	6	0.586805131234	0.461951289619	0.804145474056	11.6577635714	35	{u'a': 10, u'c': 9, u'b': 9, u'd': 2, u'y': 1, u'z': 2, u'Silence': 2}	7	29.1444087856	14	"{u'A': 8, u'Z': 2, u'Silence': 2, u""A'"": 2}"	4
107	64.483809	2	0.637100156778	0.467459263383	1.0	7.16486755556	9	"{u'a': 1, u'c': 1, u'b': 1, u'e': 1, u'd': 1, u""a'"": 1, u""c'"": 1, u'Silence': 2}"	8	16.12095225	4	{u'A': 1, u'B': 1, u'Silence': 2}	3
107	64.483809	4	0.283064669842	0.164866238623	1.0	6.4470181	10	"{u'a': 1, u""a'''"": 1, u'b': 1, u""a'"": 1, u""b''"": 1, u""a''"": 1, u'c': 2, u""b'"": 1, u'Silence': 1}"	9	32.235091	2	{u'A': 1, u'Silence': 1}	2
746	587.937959	16	0.784953792526	0.719650172678	0.863291981736	3.04631067357	193	"{u""d'"": 3, u""f'"": 2, u""j'"": 4, u""m'"": 2, u""k'"": 4, u'Silence': 2, u""a'"": 1, u""n'"": 2, u""c'"": 4, u""i'"": 4, u'a': 26, u""l'"": 3, u'c': 7, u'b': 12, u'e': 14, u'd': 22, u'g': 2, u'f': 8, u'i': 4, u'h': 8, u'k': 22, u'j': 4, u'm': 6, u'l': 6, u'o': 4, u'n': 3, u'q': 3, u'p': 4, u'r': 3, u""p'"": 4}"	30	12.2487074791	48	"{u'A': 11, u'C': 7, u'B': 4, u'E': 4, u'D': 4, u'G': 3, u'F': 5, u'I': 2, u""D'"": 1, u'J': 1, u""B'"": 2, u'H': 2, u'Silence': 2}"	13
1322	393.900408	16	0.697006308464	0.656418260603	0.742944498605	5.11558972725	77	{u'a': 27, u'c': 6, u'b': 6, u'e': 16, u'd': 4, u'f': 16, u'Silence': 2}	7	23.1706122353	17	"{u'A': 4, u'C': 3, u'B': 2, u""A'"": 1, u""C'"": 5, u'Silence': 2}"	6
532	438.196417	7	0.925356871327	0.861082946178	1.0	10.1906143721	43	"{u'a': 21, u'c': 8, u'b': 10, u'd': 2, u""a'"": 1, u'Silence': 1}"	6	39.8360379999	11	{u'A': 6, u'C': 2, u'B': 2, u'Silence': 1}	4
532	438.196417	9	0.953808087785	0.91169514565	1.0	9.95869459089	44	{u'a': 14, u'c': 8, u'b': 8, u'e': 8, u'd': 2, u'g': 1, u'f': 2, u'Silence': 1}	8	39.8347782727	11	{u'A': 3, u'C': 2, u'B': 2, u'E': 2, u'D': 1, u'Silence': 1}	6
926	105.038367	16	0.575050268887	0.441530744299	0.824328326315	2.76416755263	38	{u'Silence': 2, u'a': 2, u'c': 3, u'b': 2, u'e': 2, u'd': 3, u'g': 1, u'f': 1, u'i': 1, u'h': 1, u'k': 1, u'j': 1, u'm': 1, u'l': 1, u'o': 1, u'n': 1, u'q': 2, u'p': 2, u's': 2, u'r': 2, u'u': 1, u't': 1, u'w': 1, u'v': 1, u'y': 1, u'x': 1}	26	13.129796	8	"{u'A': 1, u'C': 1, u'B': 2, u'D': 1, u""D'"": 1, u'Silence': 2}"	6
1629	235.718072	6	0.639861569482	0.501414379109	0.883925053103	6.54772422219	36	"{u'a': 14, u'c': 6, u'b': 6, u'e': 2, u'd': 2, u'g': 1, u'f': 2, u""g'"": 1, u'Silence': 2}"	9	23.5718071998	10	{u'A': 5, u'C': 1, u'B': 2, u'Silence': 2}	4
920	355.58957	3	0.865934993233	0.7635673335	1.0	12.2605942414	29	"{u'a': 15, u'c': 3, u'b': 6, u""c'"": 3, u'Silence': 2}"	5	35.5557234	10	{u'A': 5, u'B': 3, u'Silence': 2}	3
920	355.58957	4	0.566055122839	0.394753753687	1.0	13.6765218846	26	"{u'a': 16, u'b': 3, u""a'"": 6, u'Silence': 1}"	4	35.5589569	10	{u'A': 9, u'Silence': 1}	2
398	86.061338	5	0.934837527063	0.877647824454	1.0	7.17177825	12	"{u'a': 3, u'c': 2, u'b': 2, u""a'"": 1, u""b'"": 2, u'Silence': 2}"	6	14.3435563333	6	"{u'A': 1, u'C': 1, u'B': 1, u'Silence': 2, u""B'"": 1}"	5
398	86.061338	7	0.801077171809	0.668164082769	1.0	8.6049819	10	{u'c': 1, u'b': 1, u'e': 1, u'd': 1, u'g': 1, u'f': 1, u'i': 1, u'h': 1, u'Silence': 2}	9	14.3416363333	6	"{u'A': 1, u'B': 1, u'Silence': 2, u""A'"": 1, u""B'"": 1}"	5
379	208.308096	6	0.782631979022	0.672921976599	0.935083560755	7.43847096429	28	"{u'a': 1, u'c': 10, u'b': 3, u'e': 3, u'd': 3, u'f': 5, u""b'"": 1, u'Silence': 2}"	8	23.1419098889	9	{u'A': 1, u'C': 2, u'B': 3, u'D': 1, u'Silence': 2}	5
379	208.308096	9	0.891601739658	0.804405574746	1.0	7.18303772414	29	"{u'a': 2, u'c': 3, u'b': 8, u'e': 5, u'd': 3, u""a'"": 1, u'f': 1, u""d'"": 1, u""b'"": 2, u'z': 1, u'Silence': 2}"	11	17.3590079167	12	"{u'A': 2, u'C': 2, u'B': 3, u'D': 1, u""B'"": 1, u'Z': 1, u'Silence': 2}"	7
624	269.449864	3	0.683963434293	0.911627232287	0.547287458619	7.6984605714	35	{u'a': 32, u'i': 1, u'Silence': 2}	3	29.938458	9	{u'I': 1, u'Silence': 2, u'V': 6}	3
624	269.449864	4	0.73539673765	0.597485933665	0.956076989446	6.73624659997	40	"{u'a': 1, u'c': 6, u'b': 7, u'e': 5, u'd': 5, u""a'"": 2, u'f': 3, u'i': 4, u'h': 1, u'j': 3, u'g': 2, u'Silence': 1}"	12	29.9388738888	9	{u'A': 1, u'C': 3, u'B': 3, u'D': 1, u'Silence': 1}	5
1299	355.082449	16	0.55142203098	0.584939618808	0.521537446962	4.38373391357	81	"{u'a': 38, u'b': 38, u""a'"": 1, u'Silence': 2, u'z': 2}"	5	19.7268026667	18	"{u'A': 8, u'B': 4, u""A'"": 1, u""B'"": 1, u'Z': 2, u'Silence': 2}"	6
180	291.648481	2	0.579999809899	0.41620647662	0.956367303709	6.94386192857	42	"{u""b'"": 1, u""n'"": 1, u""m'"": 2, u""k'"": 1, u""q'"": 1, u""c'"": 1, u""g'"": 1, u'Silence': 2, u'a': 2, u'c': 1, u'b': 1, u'e': 1, u'd': 1, u'g': 1, u'f': 2, u'i': 1, u'h': 2, u'k': 1, u'j': 1, u'm': 1, u'l': 1, u'o': 1, u'n': 1, u'q': 1, u'p': 1, u's': 1, u'r': 6, u'u': 2, u't': 2, u'v': 1}"	30	41.6631714286	7	{u'A': 1, u'C': 1, u'B': 1, u'D': 2, u'Silence': 2}	5
180	291.648481	6	0.949801434775	0.9527503068	0.946870760622	6.94401145238	42	"{u'a': 1, u'c': 5, u'b': 27, u'e': 1, u'd': 2, u'f': 4, u""c'"": 1, u""b'"": 1}"	8	24.30404	12	"{u'A': 1, u'C': 2, u'B': 5, u'E': 1, u'D': 1, u'F': 1, u""E'"": 1}"	7
957	290.344263	2	0.599354843947	0.516970865871	0.712973633906	6.04720325	48	"{u'a': 2, u'c': 6, u'b': 2, u'e': 5, u'd': 6, u'g': 5, u'f': 9, u'i': 4, u'h': 4, u""f'"": 1, u'z': 2, u'Silence': 2}"	12	22.3281352308	13	"{u'A': 1, u'C': 2, u'B': 4, u'D': 1, u""D'"": 1, u""B'"": 2, u'Silence': 2}"	7
957	290.344263	4	0.785956179653	0.709206900192	0.881332642042	12.0976776667	24	"{u'a': 2, u'c': 3, u'b': 6, u""c'''"": 1, u""c'"": 3, u""c''''"": 1, u""c''"": 2, u""b'"": 4, u'z': 1, u'Silence': 1}"	10	36.293032875	8	{u'A': 1, u'C': 2, u'B': 2, u'D': 1, u'Z': 1, u'Silence': 1}	6
64	559.177143	16	0.493459518723	0.376712132316	0.715066909784	11.1835429199	50	"{u'a': 2, u'c': 6, u'b': 2, u'e': 2, u'd': 1, u""a'"": 3, u'f': 3, u'i': 1, u""d'"": 3, u""e'"": 3, u'j': 1, u""c'"": 3, u""g'"": 1, u'g': 6, u""b'"": 5, u""f'"": 3, u'h': 2, u""h'"": 1, u'Silence': 2}"	19	79.8824488571	7	{u'A': 2, u'C': 1, u'B': 1, u'D': 1, u'Silence': 2}	5
324	205.688163	16	0.798268161855	0.680179584912	0.965974725232	8.570340125	24	"{u'a': 3, u'c': 4, u'b': 8, u'e': 3, u'd': 2, u""e'"": 1, u""b'"": 1, u'Silence': 2}"	8	18.6989239091	11	{u'A': 2, u'C': 2, u'B': 5, u'Silence': 2}	4
445	208.077075	4	0.658822919985	0.503995787973	0.950955851919	16.0059288462	13	"{u'a': 5, u'c': 1, u'b': 2, u'g': 1, u'h': 2, u""c'"": 1, u'Silence': 1}"	7	34.6795123333	6	{u'A': 3, u'H': 1, u'C': 1, u'Silence': 1}	4
445	208.077075	8	0.690011728849	0.53698740817	0.965008413445	8.32095331996	25	{u'a': 5, u'c': 2, u'b': 5, u'e': 3, u'd': 2, u'g': 1, u'f': 2, u'i': 1, u'h': 1, u'j': 1, u'Silence': 2}	11	17.3353194167	12	{u'A': 5, u'I': 1, u'E': 3, u'Silence': 2, u'G': 1}	5
344	295.235397	3	0.927719189964	0.865183057723	1.0	9.52233632255	31	{u'c': 2, u'b': 1, u'e': 2, u'd': 2, u'g': 3, u'f': 2, u'i': 1, u'h': 2, u'k': 4, u'j': 1, u'm': 1, u'l': 1, u'o': 1, u'n': 1, u'q': 1, u'p': 2, u'r': 2, u'Silence': 2}	18	16.3995792778	18	"{u'A': 1, u'C': 2, u'B': 3, u""C'''"": 1, u'D': 1, u""B''"": 1, u'I': 1, u""D'"": 1, u""E'"": 1, u""C'"": 1, u""C''"": 1, u""B'"": 1, u'E': 1, u'Silence': 2}"	14
344	295.235397	4	0.664825744757	0.497931818372	1.0	9.84117983333	30	"{u'a': 1, u'c': 7, u'b': 2, u""c'''"": 1, u'd': 2, u'g': 4, u'f': 2, u'h': 3, u""e'"": 1, u""c'"": 1, u""c''"": 1, u""g'"": 1, u'e': 3, u'Silence': 1}"	14	36.904424625	8	{u'A': 1, u'C': 4, u'B': 1, u'D': 1, u'Silence': 1}	5
1597	243.173878	7	0.87142783836	0.772150747626	1.0	9.72695515992	25	{u'a': 7, u'c': 2, u'b': 2, u'e': 2, u'd': 2, u'g': 3, u'f': 6, u'Silence': 1}	8	20.2644898333	12	{u'A': 4, u'C': 2, u'B': 2, u'D': 3, u'Silence': 1}	5
1046	384.052245	16	0.819612725538	0.747662370921	0.906885742486	4.62713540961	83	"{u'a': 4, u'c': 6, u'b': 8, u'e': 6, u'd': 8, u'g': 2, u'f': 4, u'i': 2, u'h': 2, u'k': 5, u'j': 9, u'm': 8, u'l': 5, u'z': 2, u""k'"": 3, u""j'"": 7, u'Silence': 2}"	17	20.2132760526	19	"{u'A': 2, u'C': 2, u'B': 2, u'E': 1, u'D': 1, u'G': 2, u'F': 2, u""B'"": 2, u""F'"": 1, u'Z': 2, u'Silence': 2}"	11
834	170.434354	2	1.0	1.0	1.0	6.08694124996	28	{u'a': 14, u'b': 12, u'Silence': 2}	3	11.3622903333	15	{u'A': 7, u'B': 6, u'Silence': 2}	3
834	170.434354	7	1.0	1.0	1.0	6.08675171421	28	{u'a': 14, u'b': 12, u'Silence': 2}	3	11.3619364667	15	{u'A': 7, u'B': 6, u'Silence': 2}	3
653	133.75424	6	0.459339482796	0.298144515075	1.0	3.11056372091	43	{u'c': 3, u'b': 4, u'e': 3, u'd': 1, u'g': 3, u'f': 1, u'i': 4, u'h': 1, u'k': 1, u'j': 3, u'm': 1, u'l': 3, u'o': 1, u'n': 3, u'q': 1, u'p': 3, u's': 1, u'r': 3, u't': 1, u'Silence': 2}	20	11.1461868333	12	"{u'A': 8, u""A''"": 1, u'Silence': 2, u""A'"": 1}"	4
653	133.75424	9	0.782773292652	0.669687769547	0.941810249182	5.81509104348	23	"{u'a': 3, u'c': 1, u'b': 4, u""a'"": 2, u""b''"": 3, u""a''"": 1, u""b'''"": 3, u""b'"": 4, u'Silence': 2}"	9	11.1455915	12	"{u'A': 2, u'B': 4, u'Silence': 2, u""A'"": 1, u""B'"": 3}"	5
931	278.047347	16	0.533826374243	0.410082054123	0.764525908041	5.4519087451	51	"{u'a': 4, u'c': 2, u'b': 4, u'e': 2, u'd': 2, u'g': 2, u'f': 2, u'i': 4, u'h': 4, u'k': 4, u'j': 4, u""i'"": 4, u""k'"": 7, u""h'"": 4, u'Silence': 2}"	15	27.8047347	10	"{u'A': 2, u'C': 3, u'B': 2, u""C'"": 1, u'Silence': 2}"	5
1636	162.424308	7	0.915279537648	0.843793004202	1.0	9.55437099994	17	{u'a': 2, u'c': 3, u'b': 7, u'd': 3, u'Silence': 2}	5	12.4941774615	13	{u'A': 2, u'C': 3, u'B': 6, u'Silence': 2}	4
464	177.409478	3	0.729417033746	0.574080601675	1.0	4.668670421	38	"{u'a': 6, u'c': 2, u'b': 5, u'e': 12, u'd': 2, u'g': 4, u'i': 1, u'k': 1, u'j': 1, u""b'"": 1, u""j'"": 1, u'Silence': 2}"	12	14.7841231666	12	{u'I': 1, u'H': 6, u'Silence': 2, u'O': 1, u'G': 2}	5
464	177.409478	4	0.786453618444	0.648062266426	1.0	8.86987645	20	"{u'a': 1, u'c': 2, u'b': 1, u'e': 4, u'd': 2, u'g': 1, u'f': 4, u""e'"": 2, u""f'"": 2, u'Silence': 1}"	10	29.5662546667	6	{u'A': 1, u'C': 2, u'B': 1, u'D': 1, u'Silence': 1}	5
917	72.055261	4	1.0	1.0	1.0	8.00507944433	9	{u'a': 4, u'b': 4, u'Silence': 1}	3	8.00507944433	9	{u'A': 4, u'B': 4, u'Silence': 1}	3
917	72.055261	7	1.0	1.0	1.0	5.54271223077	13	{u'a': 4, u'c': 3, u'b': 4, u'Silence': 2}	4	5.54271223077	13	{u'A': 4, u'C': 3, u'B': 4, u'Silence': 2}	4
212	159.03347	16	0.551043869864	0.463643371112	0.679050305596	2.12044626665	75	"{u'a': 7, u'c': 9, u'b': 8, u'e': 10, u'd': 2, u""a'"": 5, u'f': 1, u'i': 1, u""d'"": 6, u""e'"": 4, u""c'"": 11, u""g'"": 3, u'g': 2, u""b'"": 2, u""i'"": 1, u'h': 1, u'Silence': 2}"	17	9.939591875	16	"{u'A': 2, u'C': 1, u'B': 1, u""A'"": 5, u""C'"": 4, u""B'"": 1, u'Silence': 2}"	7
168	104.067732	5	0.697582915941	0.608037223635	0.818058451941	3.85401951852	27	{u'a': 6, u'c': 4, u'b': 3, u'e': 2, u'd': 4, u'g': 2, u'f': 2, u'h': 1, u'j': 1, u'Silence': 2}	10	13.00731575	8	"{u'A': 1, u'C': 1, u'B': 2, u'D': 1, u""A'"": 1, u'Silence': 2}"	6
168	104.067732	9	0.311159960027	0.184244779057	1.0	8.672311	12	"{u'a': 1, u'c': 1, u'b': 1, u'd': 1, u""a'"": 1, u""b''"": 1, u""d'"": 1, u""c'"": 1, u""b'"": 2, u'Silence': 2}"	10	20.8135464	5	{u'A': 3, u'Silence': 2}	2
1468	274.155102	16	0.6025809428	0.66815423884	0.548728229535	3.91650145711	70	"{u'a': 41, u'c': 2, u'b': 3, u'e': 3, u'd': 2, u""a'"": 1, u'f': 2, u'i': 7, u'h': 2, u'g': 1, u""b'"": 1, u'z': 2, u""h'"": 1, u'Silence': 2}"	14	22.8462583333	12	"{u'A': 1, u'C': 2, u'B': 2, u'D': 1, u""D'"": 1, u""B'"": 1, u'Z': 2, u'Silence': 2}"	8
31	143.367778	5	0.484888506066	0.328387792302	0.926372519528	4.21669938235	34	"{u'a': 10, u'c': 5, u'b': 10, u'e': 1, u'd': 5, u""d'"": 1, u'Silence': 2}"	7	17.92097225	8	{u'A': 5, u'D': 1, u'Silence': 2}	3
31	143.367778	6	0.741240679929	0.588866090689	1.0	7.96447844444	18	{u'a': 10, u'y': 1, u'b': 5, u'Silence': 2}	4	17.9200764999	8	{u'A': 1, u'B': 5, u'Silence': 2}	3
838	213.106939	4	0.447140807472	0.287946782054	1.0	11.8392730556	18	"{u'a': 1, u""a'''"": 1, u'b': 1, u'e': 1, u'd': 1, u""a'"": 1, u'f': 1, u""a''"": 1, u'h': 1, u""e'"": 1, u'c': 1, u""a''''"": 1, u'g': 1, u""i'"": 1, u""h''"": 1, u'i': 1, u""h'"": 1, u'Silence': 1}"	18	42.6213834	5	{u'A': 3, u'B': 1, u'Silence': 1}	3
838	213.106939	6	0.579542646	0.407997216085	1.0	14.2071292	15	"{u'a': 1, u'c': 1, u'b': 1, u'e': 1, u'd': 1, u'g': 1, u'f': 1, u'i': 1, u""d'"": 1, u'j': 1, u""c'"": 1, u""i'"": 1, u'h': 1, u'Silence': 2}"	14	42.6213878	5	{u'A': 1, u'C': 1, u'B': 1, u'Silence': 2}	4
